ano_campeonato,data,horario,rodada,estadio,arbitro,publico,publico_max,time_man,time_vis,tecnico_man,tecnico_vis,colocacao_man,colocacao_vis,valor_equipe_titular_man,valor_equipe_titular_vis,idade_media_titular_man,idade_media_titular_vis,gols_man,gols_vis,gols_1_tempo_man,gols_1_tempo_vis,escanteios_man,escanteios_vis,faltas_man,faltas_vis,chutes_bola_parada_man,chutes_bola_parada_vis,defesas_man,defesas_vis,impedimentos_man,impedimentos_vis,chutes_man,chutes_vis,chutes_fora_man,chutes_fora_vis
2019,2019-11-28,12:00,35,Estádio Cícero Pompeu de Toledo,Savio Pereira Sampaio,11970,67428,São Paulo,Vasco da Gama,Fernando Diniz,Vanderlei Luxemburgo,6,11,48700000,17350000,28,28.3,1,0,1,0,,,,,,,,,,,,,,
2019,2019-11-28,12:00,35,Estádio Governador Magalhães Pinto,Vinicius Gonçalves Dias Araujo,34290,57483,Cruzeiro,CSA,Abel Braga,Argel Fucks,17,18,18600000,8000000,29.3,29.6,0,1,0,1,,,,,,,,,,,,,,
2019,2019-11-30,12:00,36,Estádio Olímpico Nilton Santos,Rodolpho Toski Marques,30596,46931,Botafogo,Internacional,Alberto Valentim,Zé Ricardo,13,8,10450000,27650000,27.2,29.1,0,1,0,0,,,,,,,,,,,,,,
2019,2019-11-30,12:00,36,Estádio Governador Plácido Castelo,Marcelo Aparecido Ribeiro de Souza,24262,60326,Ceará SC,Athletico-PR,Argel Fucks,Eduardo Barros,16,5,7600000,13350000,29,26.5,1,1,0,0,,,,,,,,,,,,,,
2019,2019-12-01,12:00,36,Allianz Parque,Ricardo Marques Ribeiro,22219,43600,Palmeiras,Flamengo,Mano Menezes,Jorge Jesus,3,1,51750000,89400000,31,28.7,1,3,0,2,,,,,,,,,,,,,,
2019,2019-12-01,12:00,36,Estádio Serra Dourada,Dewson Fernando Freitas da Silva,27781,50049,Goiás EC,Fortaleza,Ney Franco,Rogério Ceni,9,10,9650000,8150000,28,28.8,1,2,1,2,,,,,,,,,,,,,,
2019,2019-12-01,12:00,36,Estádio Rei Pelé,Vinicius Furlan,7371,20000,CSA,EC Bahia,Jacozinho,Roger Machado,18,11,7350000,11700000,29.6,26.4,1,2,0,1,,,,,,,,,,,,,,
2019,2019-12-01,12:00,36,Estádio Raimundo Sampaio,Paulo Roberto Alves Júnior,18062,23018,Atlético-MG,Corinthians,Vágner Mancini,Coelho,14,7,18500000,43200000,27.7,27,2,1,1,1,,,,,,,,,,,,,,
2019,2019-12-01,12:00,36,Arena do Grêmio,Marcelo de Lima Henrique,24464,60540,Grêmio,São Paulo,Renato Gaúcho,Fernando Diniz,4,6,58450000,46700000,30.3,27.4,3,0,0,0,,,,,,,,,,,,,,
2019,2019-12-01,12:00,36,Estádio Urbano Caldeira,Marielson Alves Silva,6961,20120,Santos FC,Chapecoense,Jorge Sampaoli,Marquinhos Santos,2,19,25550000,7250000,27.9,30.3,2,0,1,0,,,,,,,,,,,,,,
2019,2019-12-01,12:00,36,Estádio Aderbal Ramos da Silva,Daniel Nobre Bins,3237,17800,Avaí FC,Fluminense,Evando,Marcão,20,15,5550000,23000000,25.5,25.3,1,1,0,1,,,,,,,,,,,,,,
2019,2019-12-02,12:00,36,Estádio São Januário,Wilton Sampaio,19796,24584,Vasco da Gama,Cruzeiro,Vanderlei Luxemburgo,Adilson Batista,12,17,17450000,17700000,27.5,28.4,1,0,1,0,,,,,,,,,,,,,,
2019,2019-12-04,12:00,37,Arena da Baixada,Anderson Daronco,31988,42372,Athletico-PR,Santos FC,Eduardo Barros,Jorge Sampaoli,5,2,16800000,27100000,30.5,28,1,0,0,0,,,,,,,,,,,,,,
2019,2019-12-04,12:00,37,Estádio Governador Magalhães Pinto,Leandro Pedro Vuaden,27924,40000,Atlético-MG,Botafogo,Vágner Mancini,Alberto Valentim,13,14,20200000,13100000,26.3,27.5,2,0,1,0,,,,,,,,,,,,,,
2019,2019-12-04,12:00,37,Estádio Governador Plácido Castelo,Rafael Traci,49200,60326,Ceará SC,Corinthians,Argel Fucks,Coelho,16,8,8600000,31600000,29.6,28,0,1,0,0,,,,,,,,,,,,,,
2019,2019-12-04,12:00,37,Arena Condá,Alexandre Vargas Tavares,2411,22600,Chapecoense,CSA,Marquinhos Santos,Jacozinho,19,18,5600000,7150000,28.7,28.9,3,0,1,0,,,,,,,,,,,,,,
2019,2019-12-04,12:00,37,Estádio Cícero Pompeu de Toledo,Braulio da Silva Machado,30822,67428,São Paulo,Internacional,Fernando Diniz,Zé Ricardo,6,7,48700000,26650000,28,28.6,2,1,1,0,,,,,,,,,,,,,,
2019,2019-12-04,12:00,37,Estádio Jornalista Mário Filho,Raphael Claus,39965,82238,Fluminense,Fortaleza,Marcão,Rogério Ceni,15,9,23400000,8800000,25.7,29.8,0,0,0,0,,,,,,,,,,,,,,
2019,2019-12-05,12:00,37,Estádio Brinco de Ouro da Princesa,Bruno Arleu de Araújo,7229,30000,Palmeiras,Goiás EC,Andrey Lopes,Ney Franco,3,10,49500000,8700000,28.7,28,5,1,2,1,,,,,,,,,,,,,,
2019,2019-12-05,12:00,37,Arena Fonte Nova,Felipe Fernandes,25148,55000,EC Bahia,Vasco da Gama,Roger Machado,Vanderlei Luxemburgo,11,12,12100000,15250000,27.4,25.9,1,1,1,0,,,,,,,,,,,,,,
2019,2019-12-05,12:00,37,Arena do Grêmio,André Luiz de Freitas Castro,18306,60540,Grêmio,Cruzeiro,Renato Gaúcho,Adilson Batista,4,17,75650000,16100000,28.6,30,2,0,0,0,,,,,,,,,,,,,,
2019,2019-12-05,12:00,37,Estádio Jornalista Mário Filho,Jefferson Ferreira Moraes,69090,78838,Flamengo,Avaí FC,Jorge Jesus,Evando,1,20,68400000,5450000,27.5,25.6,6,1,3,1,,,,,,,,,,,,,,
2019,2019-12-08,08:00,38,Estádio Beira-Rio,Savio Pereira Sampaio,18616,56000,Internacional,Atlético-MG,Zé Ricardo,Vágner Mancini,8,12,24850000,16050000,28.7,28.6,2,1,0,1,18,3,11,16,16,11,3,5,2,1,20,10,5,5
2019,2019-12-08,08:00,38,Estádio Governador Magalhães Pinto,Marcelo de Lima Henrique,27229,57483,Cruzeiro,Palmeiras,Adilson Batista,Andrey Lopes,17,3,17750000,50600000,27.4,27.6,0,2,0,0,4,3,11,11,10,11,3,3,1,2,9,7,2,3
2019,2019-12-08,08:00,38,Estádio Governador Plácido Castelo,Wagner do Nascimento Magalhães,52552,60326,Fortaleza,EC Bahia,Rogério Ceni,Roger Machado,9,11,8150000,11300000,28.3,26.8,2,1,1,1,2,3,9,15,13,6,3,2,4,3,8,11,4,4
2019,2019-12-08,08:00,38,Neo Química Arena,Rodrigo D,36316,49205,Corinthians,Fluminense,Coelho,Marcão,7,14,27400000,21050000,28.6,25.1,1,2,0,2,3,5,21,14,13,20,1,3,0,2,16,10,6,4
2019,2019-12-08,08:00,38,Estádio Urbano Caldeira,Paulo Roberto Alves Júnior,13310,20120,Santos FC,Flamengo,Jorge Sampaoli,Jorge Jesus,2,1,38300000,90900000,27.7,27.9,4,0,2,0,3,5,12,15,13,12,1,4,4,0,21,5,9,2
2019,2019-12-08,08:00,38,Estádio Jornalista Mário Filho,Pablo Ramón Goncalves Pinheiro,67395,72000,Vasco da Gama,Chapecoense,Vanderlei Luxemburgo,Marquinhos Santos,13,19,16350000,7050000,28.1,30.2,1,1,0,0,7,2,18,16,15,17,1,6,1,0,24,9,11,4
2019,2019-12-08,08:00,38,Estádio Olímpico Nilton Santos,Luiz Flávio de Oliveira,25900,46931,Botafogo,Ceará SC,Alberto Valentim,Argel Fucks,15,16,9450000,8350000,24.7,29.5,1,1,1,0,3,6,12,19,16,11,1,1,0,2,15,14,10,6
2019,2019-12-08,08:00,38,Estádio Aderbal Ramos da Silva,Dyorgines Jose Padovani,2445,17800,Avaí FC,Athletico-PR,Evando,Eduardo Barros,20,5,5650000,9000000,25.8,24.3,0,0,0,0,,,,,,,,,,,,,,
2019,2019-12-08,08:00,38,Estádio Serra Dourada,Ricardo Marques Ribeiro,7456,50049,Goiás EC,Grêmio,Ney Franco,Renato Gaúcho,10,4,10400000,2800000,27.8,21.6,3,2,2,2,7,4,21,8,7,20,4,3,1,2,18,14,9,4
2019,2019-12-08,08:00,38,Estádio Rei Pelé,Alisson Sidnei Furtado,9498,20000,CSA,São Paulo,Jacozinho,Fernando Diniz,18,6,6050000,17500000,27.4,21,1,2,1,2,6,4,17,24,23,17,2,5,1,1,24,13,13,6
2020,2020-08-09,12:30,1,Estádio Major Antônio Couto Pereira,Bruno Arleu de Araújo,0,37182,Coritiba FC,Internacional,Eduardo Barroca,Eduardo Coudet,18,6,6430000,21250000,28.1,27.8,0,1,0,0,2,6,5,13,11,5,3,0,3,2,1,8,1,3
2020,2020-08-09,02:00,1,Estádio Adelmar da Costa Carvalho,Edina Alves Batista,0,35000,Sport Recife,Ceará SC,Daniel Paulista,Guto Ferreira,3,14,7000000,6180000,27.2,29.8,3,2,3,1,0,1,1,3,2,1,0,0,1,0,4,2,0,0
2020,2020-08-09,09:00,1,Estádio Jornalista Mário Filho,Raphael Claus,0,78838,Flamengo,Atlético-MG,Domènec Torrent,Jorge Sampaoli,16,7,76200000,20500000,29,24.5,0,1,0,1,9,2,12,24,21,10,4,2,2,3,17,10,10,2
2020,2020-08-09,09:00,1,Estádio Urbano Caldeira,Ricardo Marques Ribeiro,0,20120,Santos FC,RB Bragantino,Cuca,Felipe Tigrão,8,11,28450000,10700000,27.5,25.2,1,1,0,0,4,2,10,19,19,9,5,3,4,2,10,18,5,8
2020,2020-08-10,12:00,1,Arena do Grêmio,Wilton Sampaio,0,60540,Grêmio,Fluminense,Renato Gaúcho,Odair Hellmann,5,17,25350000,20980000,30.1,27.4,1,0,1,0,,,,,,,,,,,,,,
2020,2020-08-10,12:00,1,Estádio Governador Plácido Castelo,Braulio da Silva Machado,0,60326,Fortaleza,Athletico-PR,Rogério Ceni,Dorival Júnior,19,2,7450000,11600000,29.9,25.9,0,2,0,2,3,4,12,7,7,11,3,3,1,1,10,13,4,4
2020,2020-10-01,02:30,1,Estádio Olímpico Nilton Santos,Savio Pereira Sampaio,0,46931,Botafogo,EC Bahia,Paulo Autuori,Mano Menezes,15,4,8900000,13030000,26.6,29.1,1,2,0,1,8,5,18,14,14,14,2,1,0,1,15,12,8,7
2020,2020-10-01,02:30,1,Neo Química Arena,Paulo Roberto Alves Júnior,0,49205,Corinthians,Atlético-GO,Coelho,Vágner Mancini,12,13,27850000,7100000,28.2,26.7,0,0,0,0,4,7,18,12,10,18,5,4,4,2,12,17,8,7
2020,2020-12-03,11:00,1,Estádio Serra Dourada,Caio Max Augusto Vieira,0,12500,Goiás EC,São Paulo,Glauber Ramos,Fernando Diniz,20,1,6580000,28100000,26.1,27.9,0,3,0,1,2,9,16,19,18,16,3,3,0,1,9,15,4,6
2020,2021-01-27,12:00,1,Allianz Parque,Anderson Daronco,0,43600,Palmeiras,Vasco da Gama,Abel Ferreira,Vanderlei Luxemburgo,9,10,15300000,25150000,27.1,27.4,1,1,1,1,6,3,19,11,11,17,2,2,0,2,14,12,7,5
2020,2020-08-12,12:15,2,Estádio Governador Magalhães Pinto,Wagner do Nascimento Magalhães,0,57000,Atlético-MG,Corinthians,Jorge Sampaoli,Tiago Nunes,7,12,23400000,27700000,25.9,27.2,3,2,0,2,8,4,19,11,11,18,2,10,3,1,25,7,9,2
2020,2020-08-12,12:15,2,Arena da Baixada,Diego Pombo Lopez,0,42372,Athletico-PR,Goiás EC,Dorival Júnior,Ney Franco,2,20,14230000,7400000,26.9,25.7,2,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0
2020,2020-08-12,12:15,2,Estádio Nabi Abi Chedid,André Luiz de Freitas Castro,0,13212,RB Bragantino,Botafogo,Felipe Tigrão,Paulo Autuori,11,15,11430000,10430000,25.5,25,1,1,1,0,11,3,13,8,8,13,2,7,1,1,23,9,12,6
2020,2020-08-12,01:30,2,Estádio Olímpico Pedro Ludovico Teixeira,Luiz Flávio de Oliveira,0,13000,Atlético-GO,Flamengo,Vágner Mancini,Domènec Torrent,13,16,6230000,66000000,26.2,28.4,3,0,2,0,11,5,15,19,19,15,3,4,2,1,13,8,5,3
2020,2020-08-13,01:30,2,Estádio Governador Roberto Santos,Flavio Rodrigues de Souza,0,30000,EC Bahia,Coritiba FC,Roger Machado,Eduardo Barroca,4,18,11750000,6800000,28,26.7,1,0,1,0,3,8,16,18,17,14,3,4,1,5,12,14,7,8
2020,2020-08-13,02:30,2,Estádio Jornalista Mário Filho,Rafael Traci,0,82238,Fluminense,Palmeiras,Odair Hellmann,Vanderlei Luxemburgo,17,9,12300000,30750000,28.8,28.3,1,1,1,1,3,3,20,31,30,18,0,0,3,0,10,9,6,5
2020,2020-08-13,02:30,2,Estádio Governador Plácido Castelo,Caio Max Augusto Vieira,0,60326,Ceará SC,Grêmio,Guto Ferreira,Renato Gaúcho,14,5,4530000,18080000,27.5,27,1,1,1,0,1,7,17,7,7,15,7,4,1,0,11,14,5,4
2020,2020-08-14,12:15,2,Estádio Cícero Pompeu de Toledo,Leandro Pedro Vuaden,0,67428,São Paulo,Fortaleza,Fernando Diniz,Rogério Ceni,1,19,27300000,6780000,28.5,28.9,1,0,1,0,6,7,16,18,17,14,3,2,4,3,13,12,7,6
2020,2020-08-14,12:30,2,Estádio Beira-Rio,Marcelo de Lima Henrique,0,56000,Internacional,Santos FC,Eduardo Coudet,Cuca,6,8,23550000,21650000,29.2,28.3,2,0,0,0,9,4,28,14,13,26,1,5,2,2,25,6,13,3
2020,2020-08-14,01:00,2,Estádio São Januário,Rodolpho Toski Marques,0,24584,Vasco da Gama,Sport Recife,Ramon Menezes,Daniel Paulista,10,3,18030000,7000000,27,27.2,2,0,2,0,5,8,29,17,16,29,1,4,1,4,9,13,2,8
2020,2020-08-16,12:00,3,Arena do Grêmio,Bruno Arleu de Araújo,0,60540,Grêmio,Corinthians,Renato Gaúcho,Tiago Nunes,8,13,49650000,32900000,29.6,29.2,0,0,0,0,7,5,16,14,14,14,2,7,0,0,24,5,9,2
2020,2020-08-16,12:30,3,Estádio Major Antônio Couto Pereira,Rodrigo D,0,37182,Coritiba FC,Flamengo,Eduardo Barroca,Domènec Torrent,17,20,6630000,71500000,27.9,27.3,0,1,0,1,4,5,25,16,16,24,6,3,2,1,8,18,2,5
2020,2020-08-16,02:30,3,Allianz Parque,Paulo Roberto Alves Júnior,0,43600,Palmeiras,Goiás EC,Vanderlei Luxemburgo,Ney Franco,10,19,29950000,7480000,28.2,26.1,1,1,1,1,,,,,,,,,,,,,,
2020,2020-08-16,04:00,3,Estádio Governador Magalhães Pinto,Savio Pereira Sampaio,0,57000,Atlético-MG,Ceará SC,Jorge Sampaoli,Guto Ferreira,4,12,18600000,5930000,26.5,29.7,2,0,0,0,4,0,14,15,12,12,1,3,2,1,11,13,3,7
2020,2020-08-16,09:00,3,Estádio São Januário,Wilton Sampaio,0,24584,Vasco da Gama,São Paulo,Ramon Menezes,Fernando Diniz,7,1,16430000,27300000,26.4,28.5,2,1,0,0,3,4,16,15,15,14,4,1,1,1,8,11,5,4
2020,2020-08-16,09:00,3,Estádio Governador Roberto Santos,Felipe Fernandes,0,30000,EC Bahia,RB Bragantino,Roger Machado,Felipe Tigrão,5,11,11130000,10630000,28.8,26.2,2,1,1,0,3,7,16,16,14,15,2,2,2,1,10,16,4,7
2020,2020-08-16,11:00,3,Estádio Jornalista Mário Filho,Raphael Claus,0,82238,Fluminense,Internacional,Odair Hellmann,Eduardo Coudet,15,3,20780000,22000000,27.3,29.3,2,1,1,1,1,4,13,24,23,11,1,3,1,1,10,9,2,4
2020,2020-08-17,12:00,3,Estádio Olímpico Pedro Ludovico Teixeira,Grazianni Maciel Rocha,0,13500,Atlético-GO,Sport Recife,Vágner Mancini,Daniel Paulista,6,9,6230000,7480000,26.2,27.9,1,1,1,0,4,9,13,15,15,12,3,3,0,2,10,15,5,8
2020,2020-08-17,12:30,3,Estádio Governador Plácido Castelo,Marielson Alves Silva,0,60326,Fortaleza,Botafogo,Rogério Ceni,Paulo Autuori,18,14,7230000,10230000,30,26.1,0,0,0,0,4,7,9,8,8,9,6,1,2,1,12,15,8,6
2020,2020-08-17,12:45,3,Estádio Urbano Caldeira,Anderson Daronco,0,20120,Santos FC,Athletico-PR,Cuca,Dorival Júnior,16,2,28450000,13880000,27.5,26.7,3,1,2,0,2,6,9,22,21,9,1,3,0,0,11,12,5,6
2020,2020-08-20,12:15,4,Estádio Jornalista Mário Filho,Rafael Traci,0,78838,Flamengo,Grêmio,Domènec Torrent,Renato Gaúcho,12,8,73900000,49650000,27.9,29.6,1,1,0,1,1,2,17,20,19,16,1,1,1,3,8,10,4,5
2020,2020-08-20,12:15,4,Estádio Nabi Abi Chedid,Jean Pierre Goncalves Lima,0,13212,RB Bragantino,Fluminense,Felipe Tigrão,Odair Hellmann,14,10,11350000,20780000,25.4,27.3,2,1,1,1,6,4,19,14,14,18,3,1,2,0,13,9,6,3
2020,2020-08-20,12:30,4,Arena da Baixada,Caio Max Augusto Vieira,0,42372,Athletico-PR,Palmeiras,Dorival Júnior,Vanderlei Luxemburgo,6,13,19450000,33450000,25.3,28,0,1,0,0,5,7,20,19,18,19,2,0,0,2,6,10,5,6
2020,2020-08-20,01:30,4,Estádio Beira-Rio,Wagner Reway,0,56000,Internacional,Atlético-GO,Eduardo Coudet,Vágner Mancini,5,7,14700000,6550000,26.4,27.5,3,0,0,0,4,3,19,17,16,16,1,2,1,2,11,7,3,5
2020,2020-08-20,01:30,4,Estádio Serra Dourada,Dyorgines Jose Padovani,0,50049,Goiás EC,Fortaleza,Ney Franco,Rogério Ceni,19,18,8980000,7630000,27,29.5,1,3,0,1,2,6,16,15,14,14,0,3,3,2,13,13,9,5
2020,2020-08-20,02:30,4,Estádio Olímpico Nilton Santos,Flavio Rodrigues de Souza,0,46931,Botafogo,Atlético-MG,Paulo Autuori,Jorge Sampaoli,16,1,9730000,24800000,25.4,25,2,1,1,0,7,16,9,10,10,6,8,3,1,2,10,31,3,13
2020,2020-08-20,02:30,4,Neo Química Arena,Braulio da Silva Machado,0,49205,Corinthians,Coritiba FC,Tiago Nunes,Eduardo Barroca,15,20,29950000,8250000,29,28.2,3,1,1,1,10,0,15,7,6,15,3,9,0,3,23,9,6,3
2020,2020-08-21,12:15,4,Estádio Adelmar da Costa Carvalho,Jose Mendonça,0,35000,Sport Recife,Santos FC,Daniel Paulista,Cuca,11,9,6930000,24750000,26.9,27,0,1,0,0,4,5,23,17,17,22,4,5,1,1,11,16,3,10
2020,2020-08-21,01:00,4,Estádio Cícero Pompeu de Toledo,Rodrigo Carvalhaes de Miranda,0,67428,São Paulo,EC Bahia,Fernando Diniz,Roger Machado,4,2,28200000,11980000,27.8,28.1,1,1,0,1,5,6,14,16,16,14,3,4,4,1,24,8,12,2
2020,2020-08-21,01:00,4,Estádio Governador Plácido Castelo,Thiago Duarte Peixoto,0,60326,Ceará SC,Vasco da Gama,Guto Ferreira,Ramon Menezes,17,3,5930000,17530000,29.2,27.2,0,3,0,0,13,2,18,14,13,18,1,2,1,2,22,5,9,0
2020,2020-08-22,09:00,5,Arena da Baixada,Daniel Nobre Bins,0,42372,Athletico-PR,Fluminense,Dorival Júnior,Odair Hellmann,7,14,14150000,15900000,26.5,26.5,0,1,0,1,7,2,21,12,11,21,2,5,1,2,14,9,6,3
2020,2020-08-23,12:00,5,Estádio Beira-Rio,Luiz Flávio de Oliveira,0,56000,Internacional,Atlético-MG,Eduardo Coudet,Jorge Sampaoli,3,4,22400000,19400000,28.2,27.9,1,0,1,0,2,5,20,21,20,19,0,2,3,1,6,11,1,5
2020,2020-08-23,02:00,5,Estádio Olímpico Pedro Ludovico Teixeira,Wilton Sampaio,0,13500,Goiás EC,Atlético-GO,Glauber Ramos,Vágner Mancini,18,13,9480000,6230000,29,26.2,2,0,1,0,,,,,,,,,,,,,,
2020,2020-08-23,04:00,5,Estádio Jornalista Mário Filho,Leandro Pedro Vuaden,0,78838,Flamengo,Botafogo,Domènec Torrent,Paulo Autuori,17,12,53100000,10150000,28.7,26.3,1,1,0,0,5,4,15,17,16,14,0,4,0,2,15,7,5,4
2020,2020-08-23,09:00,5,Estádio São Januário,Savio Pereira Sampaio,0,24584,Vasco da Gama,Grêmio,Ramon Menezes,Renato Gaúcho,1,9,18330000,48100000,26.8,27.4,0,0,0,0,6,4,23,17,17,23,4,3,1,0,10,14,6,5
2020,2020-08-23,09:00,5,Estádio Cícero Pompeu de Toledo,Vinicius Gonçalves Dias Araujo,0,67000,Palmeiras,Santos FC,Vanderlei Luxemburgo,Cuca,8,6,33450000,27850000,28,27,2,1,1,0,5,6,21,14,13,19,2,3,4,0,17,9,6,4
2020,2020-08-23,09:00,5,Estádio Nabi Abi Chedid,Gilberto Rodrigues Castro Junior,0,13212,RB Bragantino,Coritiba FC,Felipe Tigrão,Mozart,11,20,11430000,8100000,25.6,28.4,1,2,1,1,10,3,17,18,18,14,2,1,1,2,15,7,5,1
2020,2020-08-24,12:00,5,Estádio Adelmar da Costa Carvalho,Rodrigo D,0,35000,Sport Recife,São Paulo,Daniel Paulista,Fernando Diniz,16,5,6930000,19800000,27.9,27.1,0,1,0,1,,,,,,,,,,,,,,
2020,2020-08-24,01:00,5,Estádio Governador Plácido Castelo,Wagner do Nascimento Magalhães,0,60326,Ceará SC,EC Bahia,Guto Ferreira,Roger Machado,19,2,5650000,10900000,28.3,29.6,2,0,1,0,6,11,21,7,7,18,7,2,1,1,11,16,5,7
2020,2020-08-27,02:30,5,Neo Química Arena,Rodolpho Toski Marques,0,49205,Corinthians,Fortaleza,Tiago Nunes,Rogério Ceni,10,15,26250000,7330000,27.8,30.3,1,1,0,0,5,1,14,12,11,13,2,6,0,5,21,10,10,7
2020,2020-08-29,10:00,6,Estádio Olímpico Nilton Santos,Thiago Duarte Peixoto,0,46931,Botafogo,Internacional,Paulo Autuori,Eduardo Coudet,12,1,7050000,20800000,26,29.5,0,2,0,2,5,3,14,24,21,13,2,2,2,2,7,7,4,2
2020,2020-08-30,12:00,6,Estádio Jornalista Mário Filho,Braulio da Silva Machado,0,82238,Fluminense,Vasco da Gama,Odair Hellmann,Ramon Menezes,8,2,19580000,17600000,25.8,27.9,2,1,1,0,2,4,19,16,16,15,3,1,1,1,12,9,6,3
2020,2020-08-30,12:00,6,Estádio Governador Roberto Santos,Bruno Arleu de Araújo,0,30000,EC Bahia,Palmeiras,Roger Machado,Vanderlei Luxemburgo,4,6,11350000,30950000,29.6,27.7,1,1,0,0,8,2,15,16,15,15,4,0,1,4,9,11,1,3
2020,2020-08-30,02:00,6,Estádio Governador Plácido Castelo,Rafael Traci,0,60326,Fortaleza,RB Bragantino,Rogério Ceni,Felipe Tigrão,14,13,7350000,10480000,29.2,23.3,3,0,1,0,3,4,22,10,9,19,2,3,0,1,13,6,6,3
2020,2020-08-30,04:00,6,Estádio Cícero Pompeu de Toledo,Flavio Rodrigues de Souza,0,67428,São Paulo,Corinthians,Fernando Diniz,Tiago Nunes,3,11,17400000,29050000,25.8,28.4,2,1,1,1,7,4,16,22,22,16,4,3,2,1,14,7,7,2
2020,2020-08-30,09:00,6,Estádio Urbano Caldeira,Wilton Sampaio,0,20120,Santos FC,Flamengo,Cuca,Domènec Torrent,7,16,21550000,70500000,27.3,27.6,0,1,0,1,9,2,14,26,26,12,5,5,5,1,22,10,11,4
2020,2020-08-30,09:00,6,Estádio Major Antônio Couto Pereira,Raphael Claus,0,37182,Coritiba FC,Sport Recife,,,20,17,,,,,1,0,0,0,5,2,14,19,17,14,1,2,0,1,13,7,6,4
2020,2020-08-30,11:00,6,Estádio Antonio Accioly,Igor Junior Benevenuto,0,13000,Atlético-GO,Ceará SC,Vágner Mancini,Guto Ferreira,15,19,6230000,5600000,26.3,28.6,0,2,0,0,4,4,16,11,10,16,3,4,1,2,14,13,8,2
2020,2020-11-18,11:00,6,Estádio Governador Magalhães Pinto,Dyorgines Jose Padovani,0,57000,Atlético-MG,Athletico-PR,Jorge Sampaoli,Paulo Autuori,5,10,39750000,18400000,25.8,25.4,0,2,0,2,9,1,7,23,23,7,4,6,1,1,21,10,8,3
2020,2020-11-30,10:00,6,Arena do Grêmio,Savio Pereira Sampaio,0,60540,Grêmio,Goiás EC,Renato Gaúcho,Glauber Ramos,9,18,41800000,6680000,29.1,26.3,2,1,1,0,8,1,15,17,17,15,1,8,2,1,26,5,12,2
2020,2020-09-03,12:00,7,Estádio Governador Plácido Castelo,Luiz Flávio de Oliveira,0,60326,Ceará SC,Fortaleza,Guto Ferreira,Rogério Ceni,13,10,6000000,6850000,29.1,28.7,1,0,1,0,2,6,22,18,18,20,0,3,4,2,9,5,5,3
2020,2020-09-03,12:15,7,Estádio Serra Dourada,Jose Mendonça,0,50049,Goiás EC,Corinthians,Thiago Larghi,Tiago Nunes,20,15,8900000,27880000,27,28.9,1,2,0,1,3,6,16,12,12,14,3,3,1,0,11,11,7,5
2020,2020-09-03,12:15,7,Estádio Jornalista Mário Filho,Marielson Alves Silva,0,82238,Fluminense,Atlético-GO,Odair Hellmann,Vágner Mancini,5,18,20830000,7430000,27.5,24.8,1,1,1,0,2,9,14,16,16,13,2,3,0,1,11,15,4,9
2020,2020-09-03,01:30,7,Estádio Olímpico Nilton Santos,Felipe Fernandes,0,46931,Botafogo,Coritiba FC,,,16,14,,,,,0,0,0,0,6,6,23,21,21,22,3,5,1,0,17,7,9,2
2020,2020-09-03,01:30,7,Arena da Baixada,Wagner do Nascimento Magalhães,0,42372,Athletico-PR,RB Bragantino,Eduardo Barros,Marcinho,8,17,13580000,15750000,24.2,24.6,1,1,1,1,2,8,15,12,11,13,2,4,1,0,11,18,3,8
2020,2020-09-03,01:30,7,Arena Fonte Nova,Savio Pereira Sampaio,0,55000,EC Bahia,Flamengo,Roger Machado,Domènec Torrent,4,11,11950000,54500000,30.3,26.6,3,5,2,3,5,6,8,17,17,8,3,3,2,2,14,20,6,7
2020,2020-09-03,02:30,7,Allianz Parque,Wilton Sampaio,0,43600,Palmeiras,Internacional,Vanderlei Luxemburgo,Eduardo Coudet,6,1,30750000,17650000,27.3,26.3,1,1,0,0,5,4,21,23,22,20,1,0,1,0,11,8,5,2
2020,2020-09-03,02:30,7,Estádio Urbano Caldeira,Rodrigo D,0,20120,Santos FC,Vasco da Gama,Cuca,Ramon Menezes,12,3,22500000,11730000,27.4,26.4,2,2,1,1,9,2,17,21,20,16,1,3,2,1,11,9,3,3
2020,2020-09-04,12:00,7,Arena do Grêmio,Dyorgines Jose Padovani,0,60540,Grêmio,Sport Recife,Renato Gaúcho,Jair Ventura,7,19,38500000,6130000,30.9,27.5,1,2,0,1,11,1,10,11,11,10,1,6,1,1,28,5,15,2
2020,2020-09-04,01:00,7,Estádio Raimundo Sampaio,Jean Pierre Goncalves Lima,0,23018,Atlético-MG,São Paulo,Jorge Sampaoli,Fernando Diniz,9,2,20900000,17400000,27.3,25.8,3,0,2,0,5,3,18,11,10,16,4,5,3,1,14,13,3,7
2020,2020-09-05,10:00,8,Estádio Jornalista Mário Filho,Flavio Rodrigues de Souza,0,78838,Flamengo,Fortaleza,Domènec Torrent,Rogério Ceni,6,13,62700000,6430000,27.3,30.1,2,1,1,1,11,3,12,21,19,11,1,6,3,4,18,4,9,2
2020,2020-09-06,12:00,8,Neo Química Arena,Rafael Traci,0,49205,Corinthians,Botafogo,Tiago Nunes,Paulo Autuori,12,17,24580000,7750000,28.5,27.8,2,2,1,1,12,6,18,10,9,17,1,4,1,2,14,13,4,8
